item_code,box_length,box_width,box_height,box_weight,item_weight,box_volume,item_volume,number_of_item_in_box,slot_type,l_c,w_c,h_c,slot_volume,orientation,max_box_in_slot,max_item_in_slot,max_item_in_slot_volume,max_item_in_slot_weight
12201072001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,3,60,60,107100.0,12.0
12201072001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,4,72,72,128520.0,14.4
12201072001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,5,60,60,107100.0,12.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,0.0,40.0,25.0,43.0,43000.0,0,20,20,29380.0,4.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,0.0,40.0,25.0,43.0,43000.0,1,24,24,35256.0,4.800000000000001
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,0.0,40.0,25.0,43.0,43000.0,2,20,20,29380.0,4.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,0.0,40.0,25.0,43.0,43000.0,3,20,20,29380.0,4.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,0.0,40.0,25.0,43.0,43000.0,4,24,24,35256.0,4.800000000000001
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,0.0,40.0,25.0,43.0,43000.0,5,20,20,29380.0,4.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,1.0,40.0,25.0,31.0,31000.0,0,12,12,17628.0,2.4000000000000004
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,1.0,40.0,25.0,31.0,31000.0,1,18,18,26442.0,3.6
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,1.0,40.0,25.0,31.0,31000.0,2,15,15,22035.0,3.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,1.0,40.0,25.0,31.0,31000.0,3,10,10,14690.0,2.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,1.0,40.0,25.0,31.0,31000.0,4,12,12,17628.0,2.4000000000000004
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,1.0,40.0,25.0,31.0,31000.0,5,12,12,17628.0,2.4000000000000004
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,2.0,30.0,25.0,20.5,15375.0,0,4,4,5876.0,0.8
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,2.0,30.0,25.0,20.5,15375.0,1,6,6,8814.0,1.2000000000000002
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,2.0,30.0,25.0,20.5,15375.0,2,6,6,8814.0,1.2000000000000002
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,2.0,30.0,25.0,20.5,15375.0,3,6,6,8814.0,1.2000000000000002
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,2.0,30.0,25.0,20.5,15375.0,4,9,9,13221.0,1.8
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,2.0,30.0,25.0,20.5,15375.0,5,6,6,8814.0,1.2000000000000002
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,3.0,60.0,25.0,43.0,64500.0,0,30,30,44070.0,6.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,3.0,60.0,25.0,43.0,64500.0,1,36,36,52884.0,7.2
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,3.0,60.0,25.0,43.0,64500.0,2,28,28,41132.0,5.6000000000000005
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,3.0,60.0,25.0,43.0,64500.0,3,28,28,41132.0,5.6000000000000005
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,3.0,60.0,25.0,43.0,64500.0,4,36,36,52884.0,7.2
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,3.0,60.0,25.0,43.0,64500.0,5,30,30,44070.0,6.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,4.0,120.0,25.0,43.0,129000.0,0,60,60,88140.0,12.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,4.0,120.0,25.0,43.0,129000.0,1,72,72,105768.0,14.4
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,4.0,120.0,25.0,43.0,129000.0,2,60,60,88140.0,12.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,4.0,120.0,25.0,43.0,129000.0,3,60,60,88140.0,12.0
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,4.0,120.0,25.0,43.0,129000.0,4,72,72,105768.0,14.4
12201079001,18.0,10.0,8.0,0.2,0.2,1469.0,1468.8,1,4.0,120.0,25.0,43.0,129000.0,5,60,60,88140.0,12.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,0,20,20,32300.0,4.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,1,24,24,38760.0,4.800000000000001
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,2,20,20,32300.0,4.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,3,20,20,32300.0,4.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,4,24,24,38760.0,4.800000000000001
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,5,20,20,32300.0,4.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,1.0,40.0,25.0,31.0,31000.0,0,12,12,19380.0,2.4000000000000004
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,1.0,40.0,25.0,31.0,31000.0,1,18,18,29070.0,3.6
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,1.0,40.0,25.0,31.0,31000.0,2,15,15,24225.0,3.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,1.0,40.0,25.0,31.0,31000.0,3,10,10,16150.0,2.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,1.0,40.0,25.0,31.0,31000.0,4,12,12,19380.0,2.4000000000000004
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,1.0,40.0,25.0,31.0,31000.0,5,12,12,19380.0,2.4000000000000004
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,2.0,30.0,25.0,20.5,15375.0,0,4,4,6460.0,0.8
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,2.0,30.0,25.0,20.5,15375.0,1,6,6,9690.0,1.2000000000000002
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,2.0,30.0,25.0,20.5,15375.0,2,6,6,9690.0,1.2000000000000002
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,2.0,30.0,25.0,20.5,15375.0,3,6,6,9690.0,1.2000000000000002
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,2.0,30.0,25.0,20.5,15375.0,4,9,9,14535.0,1.8
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,2.0,30.0,25.0,20.5,15375.0,5,6,6,9690.0,1.2000000000000002
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,3.0,60.0,25.0,43.0,64500.0,0,30,30,48450.0,6.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,3.0,60.0,25.0,43.0,64500.0,1,36,36,58140.0,7.2
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,3.0,60.0,25.0,43.0,64500.0,2,28,28,45220.0,5.6000000000000005
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,3.0,60.0,25.0,43.0,64500.0,3,28,28,45220.0,5.6000000000000005
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,3.0,60.0,25.0,43.0,64500.0,4,36,36,58140.0,7.2
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,3.0,60.0,25.0,43.0,64500.0,5,30,30,48450.0,6.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,4.0,120.0,25.0,43.0,129000.0,0,60,60,96900.0,12.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,4.0,120.0,25.0,43.0,129000.0,1,72,72,116280.0,14.4
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,4.0,120.0,25.0,43.0,129000.0,2,60,60,96900.0,12.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,4.0,120.0,25.0,43.0,129000.0,3,60,60,96900.0,12.0
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,4.0,120.0,25.0,43.0,129000.0,4,72,72,116280.0,14.4
12201083001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,4.0,120.0,25.0,43.0,129000.0,5,60,60,96900.0,12.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,0.0,40.0,25.0,43.0,43000.0,0,14,14,21252.0,7.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,0.0,40.0,25.0,43.0,43000.0,1,12,12,18216.0,6.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,0.0,40.0,25.0,43.0,43000.0,2,18,18,27324.0,9.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,0.0,40.0,25.0,43.0,43000.0,3,12,12,18216.0,6.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,0.0,40.0,25.0,43.0,43000.0,4,12,12,18216.0,6.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,0.0,40.0,25.0,43.0,43000.0,5,21,21,31878.0,10.5
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,1.0,40.0,25.0,31.0,31000.0,0,10,10,15180.0,5.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,1.0,40.0,25.0,31.0,31000.0,1,8,8,12144.0,4.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,1.0,40.0,25.0,31.0,31000.0,2,12,12,18216.0,6.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,1.0,40.0,25.0,31.0,31000.0,3,12,12,18216.0,6.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,1.0,40.0,25.0,31.0,31000.0,4,12,12,18216.0,6.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,1.0,40.0,25.0,31.0,31000.0,5,15,15,22770.0,7.5
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,2.0,30.0,25.0,20.5,15375.0,0,6,6,9108.0,3.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,2.0,30.0,25.0,20.5,15375.0,1,4,4,6072.0,2.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,2.0,30.0,25.0,20.5,15375.0,2,5,5,7590.0,2.5
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,2.0,30.0,25.0,20.5,15375.0,5,6,6,9108.0,3.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,3.0,60.0,25.0,43.0,64500.0,0,28,28,42504.0,14.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,3.0,60.0,25.0,43.0,64500.0,1,24,24,36432.0,12.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,3.0,60.0,25.0,43.0,64500.0,2,30,30,45540.0,15.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,3.0,60.0,25.0,43.0,64500.0,3,20,20,30360.0,10.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,3.0,60.0,25.0,43.0,64500.0,4,20,20,30360.0,10.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,3.0,60.0,25.0,43.0,64500.0,5,35,35,53130.0,17.5
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,4.0,120.0,25.0,43.0,129000.0,0,70,70,106260.0,35.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,4.0,120.0,25.0,43.0,129000.0,1,60,60,91080.0,30.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,4.0,120.0,25.0,43.0,129000.0,2,60,60,91080.0,30.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,4.0,120.0,25.0,43.0,129000.0,3,40,40,60720.0,20.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,4.0,120.0,25.0,43.0,129000.0,4,40,40,60720.0,20.0
12201086001,23.0,11.0,6.0,0.5,0.5,1518.0,1518.0,1,4.0,120.0,25.0,43.0,129000.0,5,70,70,106260.0,35.0
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,0.0,40.0,25.0,43.0,43000.0,0,2,2,19970.0,1.876
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,0.0,40.0,25.0,43.0,43000.0,1,2,2,19970.0,1.876
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,0.0,40.0,25.0,43.0,43000.0,2,1,1,9985.0,0.938
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,0.0,40.0,25.0,43.0,43000.0,3,2,2,19970.0,1.876
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,0.0,40.0,25.0,43.0,43000.0,4,2,2,19970.0,1.876
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,0.0,40.0,25.0,43.0,43000.0,5,1,1,9985.0,0.938
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,1.0,40.0,25.0,31.0,31000.0,0,2,2,19970.0,1.876
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,1.0,40.0,25.0,31.0,31000.0,1,2,2,19970.0,1.876
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,1.0,40.0,25.0,31.0,31000.0,2,1,1,9985.0,0.938
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,1.0,40.0,25.0,31.0,31000.0,3,1,1,9985.0,0.938
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,1.0,40.0,25.0,31.0,31000.0,4,1,1,9985.0,0.938
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,1.0,40.0,25.0,31.0,31000.0,5,1,1,9985.0,0.938
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,2.0,30.0,25.0,20.5,15375.0,3,1,1,9985.0,0.938
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,2.0,30.0,25.0,20.5,15375.0,4,1,1,9985.0,0.938
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,3.0,60.0,25.0,43.0,64500.0,0,3,3,29955.0,2.814
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,3.0,60.0,25.0,43.0,64500.0,1,3,3,29955.0,2.814
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,3.0,60.0,25.0,43.0,64500.0,2,2,2,19970.0,1.876
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,3.0,60.0,25.0,43.0,64500.0,3,4,4,39940.0,3.752
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,3.0,60.0,25.0,43.0,64500.0,4,4,4,39940.0,3.752
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,3.0,60.0,25.0,43.0,64500.0,5,2,2,19970.0,1.876
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,4.0,120.0,25.0,43.0,129000.0,0,6,6,59910.0,5.628
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,4.0,120.0,25.0,43.0,129000.0,1,6,6,59910.0,5.628
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,4.0,120.0,25.0,43.0,129000.0,2,5,5,49925.0,4.6899999999999995
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,4.0,120.0,25.0,43.0,129000.0,3,10,10,99850.0,9.379999999999999
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,4.0,120.0,25.0,43.0,129000.0,4,8,8,79880.0,7.504
12201095001,18.0,25.0,22.0,0.938,0.938,9985.0,9985.25,1,4.0,120.0,25.0,43.0,129000.0,5,4,4,39940.0,3.752
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,0,20,20,35700.0,4.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,1,24,24,42840.0,4.800000000000001
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,2,20,20,35700.0,4.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,3,20,20,35700.0,4.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,4,24,24,42840.0,4.800000000000001
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,5,20,20,35700.0,4.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,0,12,12,21420.0,2.4000000000000004
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,1,18,18,32130.0,3.6
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,2,15,15,26775.0,3.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,3,10,10,17850.0,2.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,4,12,12,21420.0,2.4000000000000004
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,5,12,12,21420.0,2.4000000000000004
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,0,4,4,7140.0,0.8
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,1,6,6,10710.0,1.2000000000000002
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,2,6,6,10710.0,1.2000000000000002
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,3,6,6,10710.0,1.2000000000000002
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,4,9,9,16065.0,1.8
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,5,6,6,10710.0,1.2000000000000002
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,0,30,30,53550.0,6.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,1,36,36,64260.0,7.2
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,2,28,28,49980.0,5.6000000000000005
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,3,28,28,49980.0,5.6000000000000005
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,4,36,36,64260.0,7.2
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,5,30,30,53550.0,6.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,0,60,60,107100.0,12.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,1,72,72,128520.0,14.4
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,2,60,60,107100.0,12.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,3,60,60,107100.0,12.0
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,4,72,72,128520.0,14.4
12201096001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,5,60,60,107100.0,12.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,0,20,20,35700.0,4.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,1,24,24,42840.0,4.800000000000001
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,2,20,20,35700.0,4.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,3,20,20,35700.0,4.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,4,24,24,42840.0,4.800000000000001
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,0.0,40.0,25.0,43.0,43000.0,5,20,20,35700.0,4.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,0,12,12,21420.0,2.4000000000000004
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,1,18,18,32130.0,3.6
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,2,15,15,26775.0,3.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,3,10,10,17850.0,2.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,4,12,12,21420.0,2.4000000000000004
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,1.0,40.0,25.0,31.0,31000.0,5,12,12,21420.0,2.4000000000000004
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,0,4,4,7140.0,0.8
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,1,6,6,10710.0,1.2000000000000002
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,2,6,6,10710.0,1.2000000000000002
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,3,6,6,10710.0,1.2000000000000002
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,4,9,9,16065.0,1.8
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,2.0,30.0,25.0,20.5,15375.0,5,6,6,10710.0,1.2000000000000002
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,0,30,30,53550.0,6.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,1,36,36,64260.0,7.2
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,2,28,28,49980.0,5.6000000000000005
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,3,28,28,49980.0,5.6000000000000005
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,4,36,36,64260.0,7.2
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,3.0,60.0,25.0,43.0,64500.0,5,30,30,53550.0,6.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,0,60,60,107100.0,12.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,1,72,72,128520.0,14.4
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,2,60,60,107100.0,12.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,3,60,60,107100.0,12.0
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,4,72,72,128520.0,14.4
12201097001,20.0,10.0,8.0,0.2,0.2,1785.0,1785.0,1,4.0,120.0,25.0,43.0,129000.0,5,60,60,107100.0,12.0
12201105001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,0,20,20,32300.0,4.0
12201105001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,1,24,24,38760.0,4.800000000000001
12201105001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,2,20,20,32300.0,4.0
12201105001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,3,20,20,32300.0,4.0
12201105001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,4,24,24,38760.0,4.800000000000001
12201105001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,0.0,40.0,25.0,43.0,43000.0,5,20,20,32300.0,4.0
12201105001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,1.0,40.0,25.0,31.0,31000.0,0,12,12,19380.0,2.4000000000000004
12201105001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,1.0,40.0,25.0,31.0,31000.0,1,18,18,29070.0,3.6
12201105001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,1.0,40.0,25.0,31.0,31000.0,2,15,15,24225.0,3.0
12201105001,20.0,10.0,8.0,0.2,0.2,1615.0,1615.0,1,1.0,40.0,25.0,31.0,31000.0,3,10,10,16150.0,2.0
