item_id,item_code,item_class,item_order_frequency,item_initial_quantity_inventory,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_weight,item_unit,max_fit,item_pod_inventory_level,item_warehouse_inventory_level
2269,14102238001,A,171,24,42.0,34.0,28.0,39984.0,3.46,10.0,3998.4,0.346,PCS,40,0.4,0.4
2270,14102246001,A,243,37,51.0,21.0,34.0,36414.0,4.54,10.0,3641.4,0.454,PCS,40,0.4,0.4
2271,14102249001,A,584,76,51.0,21.0,34.0,36414.0,4.54,10.0,3641.4,0.454,PCS,40,0.4,0.4
2272,14102250001,A,482,58,51.0,21.0,34.0,36414.0,4.54,10.0,3641.4,0.454,PCS,40,0.4,0.4
2273,14102258001,A,250,37,51.0,21.0,34.0,36414.0,4.54,10.0,3641.4,0.454,PCS,40,0.4,0.4
2274,14103009001,A,254,34,39.0,26.0,32.0,32448.0,4.92,8.0,4056.0,0.615,PCS,40,0.4,0.4
2275,14103018001,A,95,21,40.0,38.0,26.0,39520.0,3.44,10.0,3952.0,0.344,PCS,40,0.4,0.4
2276,14103030001,A,81,15,55.0,38.0,24.0,50160.0,4.46,15.0,3344.0,0.29733333333333334,PCS,40,0.4,0.4
2277,14103057001,B,36,9,55.0,38.0,24.0,50160.0,4.79,15.0,3344.0,0.31933333333333336,PCS,40,0.4,0.4
2278,14103058001,C,2,1,29.0,19.0,18.0,9918.0,1.46,8.0,1239.75,0.1825,PCS,40,0.4,0.4
2279,14103084001,C,5,3,37.0,2.0,18.0,1332.0,3.74,12.0,111.0,0.3116666666666667,PCS,40,0.4,0.4
2280,14103106001,B,26,4,59.0,39.0,17.0,39117.0,3.6,6.0,6519.5,0.6,PCS,40,0.4,0.4
2281,14104002001,A,241,28,41.0,27.0,37.0,40959.0,6.73,12.0,3413.25,0.5608333333333334,PCS,40,0.4,0.4
2282,14104012001,A,316,42,74.0,29.0,23.0,49358.0,4.21,15.0,3290.5333333333333,0.2806666666666667,PCS,40,0.4,0.4
2283,14104016001,B,31,6,40.0,23.0,36.0,33120.0,5.0,12.0,2760.0,0.4166666666666667,PCS,40,0.4,0.4
2284,14104017001,A,199,30,42.0,40.0,28.0,47040.0,4.39,12.0,3920.0,0.3658333333333333,PCS,40,0.4,0.4
2285,14104028001,C,1,1,39.0,19.0,13.0,9633.0,2.2,6.0,1605.5,0.3666666666666667,PCS,40,0.4,0.4
2286,14104030001,B,9,5,45.0,27.0,19.0,23085.0,4.25,10.0,2308.5,0.425,PCS,40,0.4,0.4
2287,14104042001,A,136,22,32.0,26.0,23.0,19136.0,2.34,5.0,3827.2,0.46799999999999997,PCS,40,0.4,0.4
2288,14104067001,A,222,32,37.0,26.0,39.0,37518.0,4.58,12.0,3126.5,0.38166666666666665,PCS,40,0.4,0.4
2289,14104088002,C,3,2,44.0,33.0,26.0,37752.0,2.28,12.0,3146.0,0.18999999999999997,PCS,40,0.4,0.4
2290,14104090001,A,40,10,42.0,32.0,22.0,29568.0,3.2,12.0,2464.0,0.26666666666666666,PCS,40,0.4,0.4
2291,14104098001,B,17,4,56.0,29.0,25.0,40600.0,4.01,20.0,2030.0,0.20049999999999998,PCS,40,0.4,0.4
2292,14104101001,A,115,16,33.0,25.0,39.0,32175.0,4.48,12.0,2681.25,0.37333333333333335,PCS,40,0.4,0.4
2293,14104108001,A,50,9,33.0,19.0,11.0,6897.0,2.13,6.0,1149.5,0.355,PCS,40,0.4,0.4
2294,14104113001,A,64,7,42.0,35.0,27.0,39690.0,3.8,10.0,3969.0,0.38,PCS,40,0.4,0.4
2295,14104114001,B,27,10,45.0,27.0,29.0,35235.0,3.14,48.0,734.0625,0.06541666666666666,PCS,40,0.4,0.4
2296,14104117001,C,4,3,56.0,28.0,27.0,42336.0,4.3,20.0,2116.8,0.215,PCS,40,0.4,0.4
2297,14104118001,A,328,40,74.0,29.0,23.0,49358.0,5.22,15.0,3290.5333333333333,0.348,PCS,40,0.4,0.4
2298,14104129001,A,326,35,45.0,55.0,20.0,49500.0,5.75,12.0,4125.0,0.4791666666666667,PCS,40,0.4,0.4
2299,14104139001,C,8,3,55.0,38.0,24.0,50160.0,4.4,15.0,3344.0,0.29333333333333333,PCS,40,0.4,0.4
2300,14104146001,B,16,11,61.0,34.0,28.0,58072.0,4.4,16.0,3629.5,0.275,PCS,40,0.4,0.4
2301,14104148001,B,32,7,38.0,32.0,22.0,26752.0,1.862,20.0,1337.6,0.0931,PCS,40,0.4,0.4
2302,14104150001,A,52,14,52.0,43.0,24.0,53664.0,6.136,8.0,6708.0,0.767,PCS,40,0.4,0.4
2303,14104151001,B,39,11,52.0,43.0,24.0,53664.0,6.04,8.0,6708.0,0.755,PCS,40,0.4,0.4
2304,14104162001,B,22,7,45.0,28.0,29.0,36540.0,10.24,48.0,761.25,0.21333333333333335,PCS,40,0.4,0.4
2305,14104169001,A,149,26,42.0,34.0,27.0,38556.0,2.3,10.0,3855.6,0.22999999999999998,PCS,40,0.4,0.4
2306,14104193001,B,15,4,61.0,31.0,23.0,43493.0,5.1,12.0,3624.4166666666665,0.425,PCS,40,0.4,0.4
2307,14104200001,B,26,6,32.0,28.0,39.0,34944.0,4.0,12.0,2912.0,0.3333333333333333,PCS,40,0.4,0.4
2308,14105008001,B,16,4,38.0,26.0,18.0,17784.0,2.4,40.0,444.6,0.06,PCS,40,0.4,0.4
2309,14105026001,B,29,14,36.0,34.0,18.0,22032.0,2.71,9.0,2448.0,0.3011111111111111,PCS,40,0.4,0.4
2310,14105129001,A,52,9,36.0,34.0,18.0,22032.0,2.28,9.0,2448.0,0.2533333333333333,PCS,40,0.4,0.4
2311,14105130001,A,75,13,36.0,34.0,18.0,22032.0,2.29,9.0,2448.0,0.2544444444444445,PCS,40,0.4,0.4
2312,14110002001,B,16,8,43.0,26.0,22.0,24596.0,3.03,10.0,2459.6,0.303,PCS,40,0.4,0.4
2313,14110003001,B,29,6,46.0,25.0,23.0,26450.0,3.99,16.0,1653.125,0.249375,PCS,40,0.4,0.4
2314,14110006001,A,97,11,45.0,26.0,21.0,24570.0,2.62,12.0,2047.5,0.21833333333333335,PCS,40,0.4,0.4
2315,14110010001,B,19,4,43.0,26.0,22.0,24596.0,2.61,10.0,2459.6,0.261,PCS,40,0.4,0.4
2316,14110011001,B,19,4,44.0,26.0,24.0,27456.0,2.7,8.0,3432.0,0.3375,PCS,40,0.4,0.4
2317,14110015001,A,397,85,46.0,25.0,21.0,24150.0,2.78,12.0,2012.5,0.23166666666666666,PCS,40,0.4,0.4
2318,14110019001,B,26,5,43.0,26.0,22.0,24596.0,3.07,10.0,2459.6,0.307,PCS,40,0.4,0.4
2319,14110028001,B,9,4,41.0,25.0,24.0,24600.0,3.98,8.0,3075.0,0.4975,PCS,40,0.4,0.4
2320,14110029001,A,119,19,42.0,25.0,23.0,24150.0,3.74,8.0,3018.75,0.4675,PCS,40,0.4,0.4
2321,14110054001,A,191,24,47.0,25.0,23.0,27025.0,3.95,16.0,1689.0625,0.246875,PCS,40,0.4,0.4
2322,14110056001,B,39,11,42.0,32.0,26.0,34944.0,2.25,5.0,6988.8,0.45,PCS,40,0.4,0.4
2323,14110078001,B,11,3,29.0,20.0,20.0,11600.0,2.05,12.0,966.6666666666666,0.1708333333333333,PCS,40,0.4,0.4
2324,14110081001,A,84,19,35.0,35.0,26.0,31850.0,3.28,12.0,2654.1666666666665,0.2733333333333333,PCS,40,0.4,0.4
2325,14110084001,A,174,26,74.0,29.0,24.0,51504.0,8.0,15.0,3433.6,0.5333333333333333,PCS,40,0.4,0.4
2326,14110086001,A,76,11,74.0,29.0,24.0,51504.0,8.0,15.0,3433.6,0.5333333333333333,PCS,40,0.4,0.4
2327,14110106001,A,150,87,50.0,33.0,20.0,33000.0,5.89,10.0,3300.0,0.589,PCS,40,0.4,0.4
2328,14110145001,B,9,3,41.0,20.0,15.0,12300.0,3.5,12.0,1025.0,0.2916666666666667,PCS,40,0.4,0.4
2329,14110154001,B,38,55,35.0,30.0,25.0,26250.0,2.276,10.0,2625.0,0.22759999999999997,PCS,40,0.4,0.4
2330,14110163001,B,22,6,35.0,35.0,26.0,31850.0,3.71,12.0,2654.1666666666665,0.30916666666666665,PCS,40,0.4,0.4
2331,14111001001,A,135,28,43.0,36.0,28.0,43344.0,7.61,6.0,7224.0,1.2683333333333333,PCS,40,0.4,0.4
2332,14111002001,A,61,12,37.0,26.0,17.0,16354.0,2.37,6.0,2725.6666666666665,0.395,PCS,40,0.4,0.4
2333,14111004001,B,34,11,41.0,21.0,15.0,12915.0,3.59,12.0,1076.25,0.29916666666666664,PCS,40,0.4,0.4
2334,14111005001,B,23,6,38.0,28.0,25.0,26600.0,3.92,12.0,2216.6666666666665,0.32666666666666666,PCS,40,0.4,0.4
2335,14111006001,B,30,6,38.0,28.0,26.0,27664.0,3.92,12.0,2305.3333333333335,0.32666666666666666,PCS,40,0.4,0.4
2336,14111007001,C,0,3,57.0,23.0,30.0,39330.0,5.4,10.0,3933.0,0.54,PCS,40,0.4,0.4
2337,14111008001,A,48,14,50.0,28.0,21.0,29400.0,4.726,10.0,2940.0,0.4726,PCS,40,0.4,0.4
2338,14111010001,A,49,9,65.0,43.0,26.0,72670.0,7.95,8.0,9083.75,0.99375,PCS,40,0.4,0.4
2339,14111011001,A,53,17,55.0,22.0,31.0,37510.0,5.65,6.0,6251.666666666667,0.9416666666666668,PCS,40,0.4,0.4
2340,14111012001,C,6,2,53.0,21.0,20.0,22260.0,3.44,12.0,1855.0,0.2866666666666667,PCS,40,0.4,0.4
2341,14111015001,B,26,7,66.0,44.0,26.0,75504.0,7.85,8.0,9438.0,0.98125,PCS,40,0.4,0.4
2342,14111017001,B,18,3,46.0,25.0,18.0,20700.0,4.06,6.0,3450.0,0.6766666666666666,PCS,40,0.4,0.4
2343,14111018001,B,10,5,38.0,21.0,18.0,14364.0,5.1,24.0,598.5,0.2125,PCS,40,0.4,0.4
2344,14111020001,A,69,12,49.0,41.0,36.0,72324.0,5.68,24.0,3013.5,0.23666666666666666,PCS,40,0.4,0.4
2345,14111023001,B,10,3,42.0,33.0,31.0,42966.0,3.662,12.0,3580.5,0.30516666666666664,PCS,40,0.4,0.4
2346,14111024001,A,71,14,57.0,23.0,30.0,39330.0,5.96,10.0,3933.0,0.596,PCS,40,0.4,0.4
2347,14111029001,B,34,9,53.0,28.0,21.0,31164.0,5.42,10.0,3116.4,0.542,PCS,40,0.4,0.4
2348,14111034001,B,26,6,47.0,35.0,37.0,60865.0,4.46,24.0,2536.0416666666665,0.18583333333333332,PCS,40,0.4,0.4
2349,14111035001,C,0,2,42.0,32.0,25.0,33600.0,4.8,10.0,3360.0,0.48,PCS,40,0.4,0.4
2350,14111036001,A,90,16,37.0,34.0,27.0,33966.0,6.29,6.0,5661.0,1.0483333333333333,PCS,40,0.4,0.4
2351,14111037001,A,57,38,50.0,41.0,38.0,77900.0,5.62,24.0,3245.8333333333335,0.23416666666666666,PCS,40,0.4,0.4
2352,14111038001,A,47,11,48.0,41.0,30.0,59040.0,8.03,24.0,2460.0,0.3345833333333333,PCS,40,0.4,0.4
2353,14111040001,C,5,1,49.0,41.0,38.0,76342.0,11.32,24.0,3180.9166666666665,0.4716666666666667,PCS,40,0.4,0.4
2354,14111041001,B,18,10,43.0,35.0,24.0,36120.0,5.0,10.0,3612.0,0.5,PCS,40,0.4,0.4
2355,14111050001,B,15,3,54.0,22.0,22.0,26136.0,3.7,12.0,2178.0,0.30833333333333335,PCS,40,0.4,0.4
2356,14111055001,B,26,4,60.0,34.0,34.0,69360.0,5.33,9.0,7706.666666666667,0.5922222222222222,PCS,40,0.4,0.4
2357,14111090001,C,6,2,49.0,41.0,38.0,76342.0,11.86,24.0,3180.9166666666665,0.49416666666666664,PCS,40,0.4,0.4
2358,14111098001,C,8,2,38.0,24.0,33.0,30096.0,5.85,12.0,2508.0,0.4875,PCS,40,0.4,0.4
2359,14111102001,B,9,3,42.0,24.0,32.0,32256.0,4.3,12.0,2688.0,0.35833333333333334,PCS,40,0.4,0.4
2360,14111107001,C,3,1,38.0,24.0,33.0,30096.0,5.94,12.0,2508.0,0.49500000000000005,PCS,40,0.4,0.4
2361,14111118001,A,110,21,61.0,34.0,34.0,70516.0,4.65,9.0,7835.111111111111,0.5166666666666667,PCS,40,0.4,0.4
2362,14111119001,C,2,2,60.0,33.0,31.0,61380.0,4.76,10.0,6138.0,0.476,PCS,40,0.4,0.4
2363,14111120001,B,16,3,47.0,20.0,25.0,23500.0,2.91,12.0,1958.3333333333333,0.24250000000000002,PCS,40,0.4,0.4
2364,14111132001,A,54,22,44.0,39.0,17.0,29172.0,5.2,20.0,1458.6,0.26,PCS,40,0.4,0.4
2365,14111134001,A,62,34,44.0,39.0,17.0,29172.0,5.2,20.0,1458.6,0.26,PCS,40,0.4,0.4
2366,14112007001,A,539,102,40.0,28.0,31.0,34720.0,3.65,10.0,3472.0,0.365,PCS,40,0.4,0.4
2367,14112009001,A,44,6,57.0,27.0,23.0,35397.0,3.08,10.0,3539.7,0.308,PCS,40,0.4,0.4
2368,14112013001,A,657,111,40.0,28.0,31.0,34720.0,3.33,10.0,3472.0,0.333,PCS,40,0.4,0.4
2369,14112014001,A,384,54,46.0,28.0,31.0,39928.0,3.51,10.0,3992.8,0.351,PCS,40,0.4,0.4
2370,14112016001,A,207,24,59.0,28.0,24.0,39648.0,3.32,10.0,3964.8,0.33199999999999996,PCS,40,0.4,0.4
2371,14112021001,A,73,12,58.0,26.0,24.0,36192.0,3.03,10.0,3619.2,0.303,PCS,40,0.4,0.4
2372,14112038001,B,38,5,40.0,40.0,17.0,27200.0,2.5,10.0,2720.0,0.25,PCS,40,0.4,0.4
2373,14112040001,A,94,23,29.0,18.0,21.0,10962.0,0.73,1.0,10962.0,0.73,PCS,40,0.4,0.4
2374,14112054001,A,103,21,57.0,26.0,23.0,34086.0,3.01,10.0,3408.6,0.301,PCS,40,0.4,0.4
2375,14113013001,B,16,3,35.0,26.0,25.0,22750.0,1.7,12.0,1895.8333333333333,0.14166666666666666,PCS,40,0.4,0.4
2376,14113066001,A,327,47,42.0,25.0,23.0,24150.0,3.74,8.0,3018.75,0.4675,PCS,40,0.4,0.4
2377,14120002001,B,31,5,39.0,27.0,24.0,25272.0,4.9,16.0,1579.5,0.30625,PCS,40,0.4,0.4
2378,14120017001,A,53,13,41.0,31.0,22.0,27962.0,2.9,12.0,2330.1666666666665,0.24166666666666667,PCS,40,0.4,0.4
2379,14120019001,A,153,19,46.0,26.0,20.0,23920.0,2.7,12.0,1993.3333333333333,0.225,PCS,40,0.4,0.4
2380,14120020001,A,78,10,45.0,18.0,26.0,21060.0,5.42,12.0,1755.0,0.45166666666666666,PCS,40,0.4,0.4
2381,14120024001,B,14,4,31.0,42.0,22.0,28644.0,2.91,10.0,2864.4,0.29100000000000004,PCS,40,0.4,0.4
2382,14121006001,B,37,7,41.0,34.0,26.0,36244.0,3.21,10.0,3624.4,0.321,PCS,40,0.4,0.4
2383,14121014001,A,309,53,46.0,26.0,20.0,23920.0,2.7,12.0,1993.3333333333333,0.225,PCS,40,0.4,0.4
2384,14121017001,A,148,25,46.0,26.0,20.0,23920.0,2.7,12.0,1993.3333333333333,0.225,PCS,40,0.4,0.4
2385,14121019001,A,283,52,48.0,38.0,19.0,34656.0,3.65,12.0,2888.0,0.30416666666666664,PCS,40,0.4,0.4
2386,14121057001,A,156,36,34.0,26.0,24.0,21216.0,2.38,10.0,2121.6,0.238,PCS,40,0.4,0.4
2387,14121059001,A,54,7,34.0,26.0,24.0,21216.0,2.56,10.0,2121.6,0.256,PCS,40,0.4,0.4
2388,14121061001,B,24,4,39.0,36.0,27.0,37908.0,2.91,10.0,3790.8,0.29100000000000004,PCS,40,0.4,0.4
2389,14121062001,A,117,17,48.0,39.0,19.0,35568.0,3.695,12.0,2964.0,0.30791666666666667,PCS,40,0.4,0.4
2390,14121063001,A,189,33,39.0,31.0,22.0,26598.0,3.08,12.0,2216.5,0.25666666666666665,PCS,40,0.4,0.4
2391,14121064001,B,23,5,39.0,31.0,22.0,26598.0,2.806,12.0,2216.5,0.23383333333333334,PCS,40,0.4,0.4
2392,14121074001,A,186,23,33.0,19.0,28.0,17556.0,5.48,12.0,1463.0,0.4566666666666667,PCS,40,0.4,0.4
2393,14121075001,B,30,6,33.0,19.0,27.0,16929.0,3.85,12.0,1410.75,0.32083333333333336,PCS,40,0.4,0.4
2394,14121104001,A,79,11,37.0,24.0,24.0,21312.0,3.86,12.0,1776.0,0.32166666666666666,PCS,40,0.4,0.4
2395,14121112001,B,27,6,37.0,24.0,23.0,20424.0,3.84,12.0,1702.0,0.32,PCS,40,0.4,0.4
2396,14121131001,C,5,1,43.0,32.0,16.0,22016.0,6.022,12.0,1834.6666666666667,0.5018333333333334,PCS,40,0.4,0.4
2397,14121136001,A,105,36,50.0,21.0,23.0,24150.0,3.68,12.0,2012.5,0.3066666666666667,PCS,40,0.4,0.4
2398,14121143001,A,102,22,34.0,25.0,25.0,21250.0,2.36,10.0,2125.0,0.236,PCS,40,0.4,0.4
2399,14121164001,A,96,24,48.0,22.0,21.0,22176.0,3.72,12.0,1848.0,0.31,PCS,40,0.4,0.4
2400,14130001001,A,117,17,43.0,28.0,28.0,33712.0,4.11,8.0,4214.0,0.51375,PCS,40,0.4,0.4
2401,14130007001,A,275,31,56.0,26.0,24.0,34944.0,3.92,8.0,4368.0,0.49,PCS,40,0.4,0.4
2402,14130009001,A,110,29,56.0,26.0,23.0,33488.0,4.8,8.0,4186.0,0.6,PCS,40,0.4,0.4
2403,14130013001,B,34,8,39.0,20.0,15.0,11700.0,2.18,12.0,975.0,0.18166666666666667,PCS,40,0.4,0.4
2404,14130015001,A,53,15,43.0,29.0,28.0,34916.0,4.17,8.0,4364.5,0.52125,PCS,40,0.4,0.4
2405,14130016001,A,140,24,60.0,26.0,23.0,35880.0,4.47,12.0,2990.0,0.3725,PCS,40,0.4,0.4
2406,14130017001,A,150,32,59.0,27.0,22.0,35046.0,4.47,12.0,2920.5,0.3725,PCS,40,0.4,0.4
2407,14130042001,A,98,20,59.0,27.0,22.0,35046.0,4.6,12.0,2920.5,0.3833333333333333,PCS,40,0.4,0.4
2408,14131008001,A,93,16,59.0,27.0,22.0,35046.0,4.6,12.0,2920.5,0.3833333333333333,PCS,40,0.4,0.4
2409,14131011001,B,37,9,65.0,27.0,28.0,49140.0,6.404,20.0,2457.0,0.3202,PCS,40,0.4,0.4
2410,14131020001,A,108,21,44.0,29.0,28.0,35728.0,4.15,8.0,4466.0,0.51875,PCS,40,0.4,0.4
2411,14131022001,A,144,25,50.0,29.0,23.0,33350.0,4.18,8.0,4168.75,0.5225,PCS,40,0.4,0.4
2412,14131026001,B,29,4,47.0,29.0,32.0,43616.0,4.9,12.0,3634.6666666666665,0.4083333333333334,PCS,40,0.4,0.4
2413,14131027001,A,209,52,56.0,26.0,23.0,33488.0,3.93,8.0,4186.0,0.49125,PCS,40,0.4,0.4
2414,14131033001,A,471,64,53.0,31.0,25.0,41075.0,5.6,15.0,2738.3333333333335,0.3733333333333333,PCS,40,0.4,0.4
2415,14131040001,B,37,7,43.0,29.0,28.0,34916.0,4.25,8.0,4364.5,0.53125,PCS,40,0.4,0.4
2416,14131041001,A,348,59,56.0,26.0,24.0,34944.0,3.92,8.0,4368.0,0.49,PCS,40,0.4,0.4
2417,14131043001,A,62,11,44.0,29.0,28.0,35728.0,4.07,8.0,4466.0,0.50875,PCS,40,0.4,0.4
2418,14131044001,B,19,3,30.0,26.0,21.0,16380.0,2.0,10.0,1638.0,0.2,PCS,40,0.4,0.4
2419,14131047001,A,382,76,59.0,27.0,22.0,35046.0,5.04,12.0,2920.5,0.42,PCS,40,0.4,0.4
2420,14131056001,A,74,17,50.0,29.0,23.0,33350.0,4.18,8.0,4168.75,0.5225,PCS,40,0.4,0.4
2421,14131074001,B,18,8,43.0,27.0,24.0,27864.0,5.61,24.0,1161.0,0.23375,PCS,40,0.4,0.4
2422,14131075001,A,228,30,55.0,29.0,24.0,38280.0,4.68,12.0,3190.0,0.38999999999999996,PCS,40,0.4,0.4
2423,14131092001,A,132,19,48.0,28.0,31.0,41664.0,5.32,12.0,3472.0,0.44333333333333336,PCS,40,0.4,0.4
2424,14131105001,A,138,17,48.0,28.0,31.0,41664.0,5.35,12.0,3472.0,0.4458333333333333,PCS,40,0.4,0.4
2425,14132003001,A,68,16,38.0,33.0,26.0,32604.0,3.43,10.0,3260.4,0.343,PCS,40,0.4,0.4
2426,14132015001,A,276,40,37.0,37.0,26.0,35594.0,4.14,12.0,2966.1666666666665,0.345,PCS,40,0.4,0.4
2427,14132031001,A,215,24,54.0,29.0,22.0,34452.0,4.1,12.0,2871.0,0.3416666666666666,PCS,40,0.4,0.4
2428,14132038001,A,68,13,38.0,33.0,26.0,32604.0,3.43,10.0,3260.4,0.343,PCS,40,0.4,0.4
2429,14132071001,B,31,8,40.0,31.0,23.0,28520.0,3.3,10.0,2852.0,0.32999999999999996,PCS,40,0.4,0.4
2430,14132074001,A,49,8,47.0,31.0,19.0,27683.0,4.48,6.0,4613.833333333333,0.7466666666666667,PCS,40,0.4,0.4
2431,14132075001,B,24,3,47.0,31.0,19.0,27683.0,4.59,6.0,4613.833333333333,0.765,PCS,40,0.4,0.4
2432,14132116001,B,32,5,42.0,31.0,23.0,29946.0,3.4,10.0,2994.6,0.33999999999999997,PCS,40,0.4,0.4
2433,14132130001,B,15,5,50.0,33.0,21.0,34650.0,4.944,12.0,2887.5,0.412,PCS,40,0.4,0.4
2434,14132131001,C,3,1,49.0,25.0,33.0,40425.0,4.9,12.0,3368.75,0.4083333333333334,PCS,40,0.4,0.4
2435,14132149001,B,21,5,42.0,32.0,21.0,28224.0,7.9,12.0,2352.0,0.6583333333333333,PCS,40,0.4,0.4
2436,14132153001,B,16,4,43.0,27.0,24.0,27864.0,5.6,24.0,1161.0,0.2333333333333333,PCS,40,0.4,0.4
2437,14133003001,A,334,55,44.0,26.0,35.0,40040.0,4.01,12.0,3336.6666666666665,0.33416666666666667,PCS,40,0.4,0.4
2438,14133007001,B,22,6,48.0,25.0,25.0,30000.0,3.36,12.0,2500.0,0.27999999999999997,PCS,40,0.4,0.4
2439,14133027001,B,20,5,48.0,25.0,25.0,30000.0,3.34,12.0,2500.0,0.2783333333333333,PCS,40,0.4,0.4
2440,14133028001,B,28,6,48.0,25.0,25.0,30000.0,3.31,12.0,2500.0,0.2758333333333333,PCS,40,0.4,0.4
2441,14133029001,A,101,14,40.0,23.0,37.0,34040.0,2.61,12.0,2836.6666666666665,0.2175,PCS,40,0.4,0.4
2442,14133030001,A,74,10,40.0,23.0,37.0,34040.0,2.65,12.0,2836.6666666666665,0.22083333333333333,PCS,40,0.4,0.4
2443,14133914001,B,14,5,48.0,28.0,46.0,61824.0,8.432,8.0,7728.0,1.054,PCS,40,0.4,0.4
2444,14133918001,C,7,2,58.0,47.0,21.0,57246.0,6.8,4.0,14311.5,1.7,PCS,40,0.4,0.4
2445,14200006001,A,60,15,45.0,21.0,29.0,27405.0,12.1,48.0,570.9375,0.2520833333333333,PCS,40,0.4,0.4
2446,14200011001,B,21,7,40.0,27.0,13.0,14040.0,3.77,10.0,1404.0,0.377,PCS,40,0.4,0.4
2447,14200012001,B,18,4,34.0,26.0,23.0,20332.0,8.088,24.0,847.1666666666666,0.33699999999999997,PCS,40,0.4,0.4
2448,14200015001,A,41,8,40.0,27.0,13.0,14040.0,3.67,10.0,1404.0,0.367,PCS,40,0.4,0.4
2449,14200018001,B,24,11,25.0,37.0,15.0,13875.0,2.42,10.0,1387.5,0.242,PCS,40,0.4,0.4
2450,14200019001,B,12,3,37.0,25.0,12.0,11100.0,2.42,10.0,1110.0,0.242,PCS,40,0.4,0.4
2451,14200033001,B,20,4,40.0,27.0,12.0,12960.0,3.26,10.0,1296.0,0.32599999999999996,PCS,40,0.4,0.4
2452,14200046001,B,23,4,40.0,27.0,13.0,14040.0,3.67,10.0,1404.0,0.367,PCS,40,0.4,0.4
2453,14200047001,B,27,5,40.0,27.0,13.0,14040.0,3.77,10.0,1404.0,0.377,PCS,40,0.4,0.4
2454,14200049001,B,16,4,41.0,27.0,13.0,14391.0,3.34,10.0,1439.1,0.33399999999999996,PCS,40,0.4,0.4
2455,14200059001,C,4,2,41.0,25.0,11.0,11275.0,3.0,10.0,1127.5,0.3,PCS,40,0.4,0.4
2456,14200060001,C,6,13,41.0,25.0,13.0,13325.0,3.48,10.0,1332.5,0.348,PCS,40,0.4,0.4
2457,14200061001,C,3,4,41.0,25.0,13.0,13325.0,3.54,10.0,1332.5,0.354,PCS,40,0.4,0.4
2458,14200069001,A,201,28,43.0,30.0,30.0,38700.0,4.04,12.0,3225.0,0.33666666666666667,PCS,40,0.4,0.4
2459,14200070001,B,9,5,25.0,42.0,13.0,13650.0,3.204,10.0,1365.0,0.3204,PCS,40,0.4,0.4
2460,14200086001,B,18,4,37.0,29.0,19.0,20387.0,2.944,24.0,849.4583333333334,0.12266666666666666,PCS,40,0.4,0.4
2461,14200087001,B,37,7,37.0,29.0,19.0,20387.0,3.462,24.0,849.4583333333334,0.14425000000000002,PCS,40,0.4,0.4
2462,14200088001,B,16,3,37.0,29.0,19.0,20387.0,2.994,24.0,849.4583333333334,0.12475000000000001,PCS,40,0.4,0.4
2463,14200089001,C,7,2,37.0,29.0,19.0,20387.0,3.5,24.0,849.4583333333334,0.14583333333333334,PCS,40,0.4,0.4
2464,14200090001,B,9,2,37.0,29.0,19.0,20387.0,3.344,24.0,849.4583333333334,0.13933333333333334,PCS,40,0.4,0.4
2465,14200091001,B,22,5,37.0,29.0,19.0,20387.0,3.345,24.0,849.4583333333334,0.139375,PCS,40,0.4,0.4
2466,14200092001,B,11,6,37.0,29.0,19.0,20387.0,3.35,24.0,849.4583333333334,0.13958333333333334,PCS,40,0.4,0.4
2467,14200093001,B,16,2,37.0,29.0,19.0,20387.0,2.984,24.0,849.4583333333334,0.12433333333333334,PCS,40,0.4,0.4
2468,14200096001,B,10,3,37.0,29.0,19.0,20387.0,2.984,24.0,849.4583333333334,0.12433333333333334,PCS,40,0.4,0.4
2469,14200119001,A,85,15,42.0,29.0,29.0,35322.0,3.79,12.0,2943.5,0.31583333333333335,PCS,40,0.4,0.4
2470,14201002001,C,4,1,39.0,28.0,29.0,31668.0,3.7,10.0,3166.8,0.37,PCS,40,0.4,0.4
2471,14201003001,C,6,5,41.0,31.0,16.0,20336.0,2.32,10.0,2033.6,0.23199999999999998,PCS,40,0.4,0.4
2472,14201013001,B,18,7,42.0,29.0,29.0,35322.0,3.17,20.0,1766.1,0.1585,PCS,40,0.4,0.4
2473,14201019001,C,3,10,59.0,31.0,32.0,58528.0,5.2,30.0,1950.9333333333334,0.17333333333333334,PCS,40,0.4,0.4
2474,14201020001,C,8,5,56.0,31.0,32.0,55552.0,6.503,30.0,1851.7333333333333,0.21676666666666666,PCS,40,0.4,0.4
2475,14201021001,B,30,9,43.0,29.0,29.0,36163.0,3.92,20.0,1808.15,0.196,PCS,40,0.4,0.4
2476,14201022001,B,15,6,43.0,29.0,29.0,36163.0,3.96,20.0,1808.15,0.198,PCS,40,0.4,0.4
2477,14201049001,C,3,2,43.0,30.0,30.0,38700.0,3.528,20.0,1935.0,0.1764,PCS,40,0.4,0.4
2478,14202001001,B,37,10,43.0,29.0,29.0,36163.0,4.55,20.0,1808.15,0.22749999999999998,PCS,40,0.4,0.4
2479,14202009001,B,23,4,42.0,29.0,29.0,35322.0,4.54,20.0,1766.1,0.227,PCS,40,0.4,0.4
2480,14202011001,C,7,5,56.0,31.0,32.0,55552.0,7.562,30.0,1851.7333333333333,0.25206666666666666,PCS,40,0.4,0.4
