item_code;order_date;daily_order_frequency
14121136001;2021-08-04;2
14121136001;2021-08-05;1
14121136001;2021-08-06;1
14121136001;2021-08-08;2
14121136001;2021-08-09;2
14121136001;2021-08-11;1
14121136001;2021-08-12;4
14121136001;2021-08-13;2
14121136001;2021-08-14;9
14121136001;2021-08-15;16
14121136001;2021-08-16;8
14121136001;2021-08-17;16
14121143001;2021-08-01;7
14121143001;2021-08-02;4
14121143001;2021-08-03;3
14121143001;2021-08-04;5
14121143001;2021-08-05;15
14121143001;2021-08-06;1
14121143001;2021-08-07;3
14121143001;2021-08-08;3
14121143001;2021-08-09;3
14121143001;2021-08-10;5
14121143001;2021-08-11;4
14121143001;2021-08-12;11
14121143001;2021-08-13;6
14121143001;2021-08-14;2
14121143001;2021-08-15;8
14121143001;2021-08-16;2
14121143001;2021-08-17;4
14121164001;2021-08-01;3
14121164001;2021-08-02;3
14121164001;2021-08-03;3
14121164001;2021-08-05;3
14121164001;2021-08-06;1
14121164001;2021-08-07;1
14121164001;2021-08-09;4
14121164001;2021-08-10;3
14121164001;2021-08-11;7
14121164001;2021-08-12;6
14121164001;2021-08-13;8
14121164001;2021-08-14;7
14121164001;2021-08-15;19
14121164001;2021-08-16;3
14121164001;2021-08-17;10
14130001001;2021-08-01;3
14130001001;2021-08-02;1
14130001001;2021-08-03;8
14130001001;2021-08-04;10
14130001001;2021-08-05;6
14130001001;2021-08-06;4
14130001001;2021-08-07;5
14130001001;2021-08-08;6
14130001001;2021-08-09;4
14130001001;2021-08-10;3
14130001001;2021-08-11;4
14130001001;2021-08-12;9
14130001001;2021-08-13;3
14130001001;2021-08-14;3
14130001001;2021-08-15;15
14130001001;2021-08-16;4
14130001001;2021-08-17;14
14130007001;2021-08-01;13
14130007001;2021-08-02;19
14130007001;2021-08-03;19
14130007001;2021-08-04;17
14130007001;2021-08-05;11
14130007001;2021-08-06;5
14130007001;2021-08-07;10
14130007001;2021-08-08;5
14130007001;2021-08-09;9
14130007001;2021-08-10;7
14130007001;2021-08-11;7
14130007001;2021-08-12;18
14130007001;2021-08-13;14
14130007001;2021-08-14;9
14130007001;2021-08-15;21
14130007001;2021-08-16;17
14130007001;2021-08-17;25
14130009001;2021-08-01;1
14130009001;2021-08-02;3
14130009001;2021-08-03;1
14130009001;2021-08-04;2
14130009001;2021-08-05;7
14130009001;2021-08-06;7
14130009001;2021-08-08;6
14130009001;2021-08-09;7
14130009001;2021-08-10;11
14130009001;2021-08-11;8
14130009001;2021-08-12;11
14130009001;2021-08-13;4
14130009001;2021-08-14;4
14130009001;2021-08-15;21
14130009001;2021-08-16;2
14130009001;2021-08-17;3
14130013001;2021-08-03;2
14130013001;2021-08-04;1
14130013001;2021-08-05;3
14130013001;2021-08-08;3
14130013001;2021-08-09;2
14130013001;2021-08-10;3
14130013001;2021-08-12;1
14130013001;2021-08-13;4
14130013001;2021-08-14;1
14130013001;2021-08-16;2
14130013001;2021-08-17;3
14130015001;2021-08-01;1
14130015001;2021-08-02;3
14130015001;2021-08-04;1
14130015001;2021-08-05;3
14130015001;2021-08-08;3
14130015001;2021-08-09;3
14130015001;2021-08-10;1
14130015001;2021-08-11;5
14130015001;2021-08-12;8
14130015001;2021-08-13;1
14130015001;2021-08-14;1
14130015001;2021-08-15;8
14130015001;2021-08-16;3
14130015001;2021-08-17;6
14130016001;2021-08-01;4
14130016001;2021-08-02;12
14130016001;2021-08-03;6
14130016001;2021-08-04;6
14130016001;2021-08-05;10
14130016001;2021-08-06;1
14130016001;2021-08-07;3
14130016001;2021-08-08;4
14130016001;2021-08-09;6
14130016001;2021-08-10;5
14130016001;2021-08-11;10
14130016001;2021-08-12;8
14130016001;2021-08-13;4
14130016001;2021-08-14;4
14130016001;2021-08-15;19
14130016001;2021-08-16;2
14130016001;2021-08-17;10
14130017001;2021-08-01;2
14130017001;2021-08-02;2
14130017001;2021-08-03;8
14130017001;2021-08-04;7
14130017001;2021-08-05;8
14130017001;2021-08-06;2
14130017001;2021-08-07;4
14130017001;2021-08-08;5
14130017001;2021-08-09;4
14130017001;2021-08-10;7
14130017001;2021-08-11;9
14130017001;2021-08-12;12
14130017001;2021-08-13;7
14130017001;2021-08-14;3
14130017001;2021-08-15;26
14130017001;2021-08-16;4
14130017001;2021-08-17;13
14130042001;2021-08-01;3
14130042001;2021-08-02;2
14130042001;2021-08-03;3
14130042001;2021-08-04;3
14130042001;2021-08-05;3
14130042001;2021-08-06;1
14130042001;2021-08-09;5
14130042001;2021-08-10;4
14130042001;2021-08-11;2
14130042001;2021-08-12;6
14130042001;2021-08-13;10
14130042001;2021-08-14;2
14130042001;2021-08-15;17
14130042001;2021-08-16;6
14130042001;2021-08-17;11
14131008001;2021-08-01;2
14131008001;2021-08-02;3
14131008001;2021-08-03;1
14131008001;2021-08-04;1
14131008001;2021-08-05;4
14131008001;2021-08-08;3
14131008001;2021-08-09;3
14131008001;2021-08-10;8
14131008001;2021-08-11;4
14131008001;2021-08-12;8
14131008001;2021-08-13;4
14131008001;2021-08-14;5
14131008001;2021-08-15;7
14131008001;2021-08-16;6
14131008001;2021-08-17;10
14131011001;2021-08-01;2
14131011001;2021-08-02;2
14131011001;2021-08-03;2
14131011001;2021-08-04;2
14131011001;2021-08-05;3
14131011001;2021-08-06;1
14131011001;2021-08-07;3
14131011001;2021-08-08;2
14131011001;2021-08-09;2
14131011001;2021-08-10;5
14131011001;2021-08-11;2
14131011001;2021-08-12;1
14131011001;2021-08-13;1
14131011001;2021-08-14;1
14131011001;2021-08-15;4
14131020001;2021-08-01;2
14131020001;2021-08-02;4
14131020001;2021-08-03;2
14131020001;2021-08-04;3
14131020001;2021-08-05;4
14131020001;2021-08-06;3
14131020001;2021-08-07;2
14131020001;2021-08-08;4
14131020001;2021-08-09;8
14131020001;2021-08-10;7
14131020001;2021-08-11;6
14131020001;2021-08-12;11
14131020001;2021-08-13;7
14131020001;2021-08-14;4
14131020001;2021-08-15;10
14131020001;2021-08-16;4
14131020001;2021-08-17;14
14131022001;2021-08-01;6
14131022001;2021-08-02;4
14131022001;2021-08-03;11
14131022001;2021-08-04;11
14131022001;2021-08-05;2
14131022001;2021-08-06;1
14131022001;2021-08-07;3
14131022001;2021-08-08;2
14131022001;2021-08-09;1
14131022001;2021-08-10;10
14131022001;2021-08-11;8
14131022001;2021-08-12;11
14131022001;2021-08-13;4
14131022001;2021-08-14;8
14131022001;2021-08-15;18
14131022001;2021-08-16;3
14131022001;2021-08-17;10
14131026001;2021-08-01;1
14131026001;2021-08-03;3
14131026001;2021-08-04;2
14131026001;2021-08-05;1
14131026001;2021-08-06;2
14131026001;2021-08-08;1
14131026001;2021-08-10;2
14131026001;2021-08-11;3
14131026001;2021-08-12;1
14131026001;2021-08-13;1
14131026001;2021-08-14;3
14131026001;2021-08-15;4
14131026001;2021-08-17;1
14131027001;2021-08-01;12
14131027001;2021-08-02;14
14131027001;2021-08-03;9
14131027001;2021-08-04;11
14131027001;2021-08-05;6
14131027001;2021-08-06;1
14131027001;2021-08-07;6
14131027001;2021-08-08;1
14131027001;2021-08-09;10
14131027001;2021-08-10;12
14131027001;2021-08-11;7
14131027001;2021-08-12;8
14131027001;2021-08-13;8
14131027001;2021-08-14;7
14131027001;2021-08-15;44
14131027001;2021-08-16;3
14131027001;2021-08-17;12
14131033001;2021-08-01;20
14131033001;2021-08-02;13
14131033001;2021-08-03;17
14131033001;2021-08-04;31
14131033001;2021-08-05;27
14131033001;2021-08-06;8
14131033001;2021-08-07;7
14131033001;2021-08-08;22
14131033001;2021-08-09;20
14131033001;2021-08-10;31
14131033001;2021-08-11;18
14131033001;2021-08-12;41
14131033001;2021-08-13;21
14131033001;2021-08-14;9
14131033001;2021-08-15;51
14131033001;2021-08-16;30
14131033001;2021-08-17;39
14131040001;2021-08-01;1
14131040001;2021-08-04;1
14131040001;2021-08-05;2
14131040001;2021-08-08;2
14131040001;2021-08-09;4
14131040001;2021-08-10;4
14131040001;2021-08-11;1
14131040001;2021-08-12;1
14131040001;2021-08-13;1
14131040001;2021-08-14;1
14131040001;2021-08-15;7
14131040001;2021-08-16;1
14131040001;2021-08-17;4
14131041001;2021-08-01;17
14131041001;2021-08-02;25
14131041001;2021-08-03;17
14131041001;2021-08-04;24
14131041001;2021-08-05;22
14131041001;2021-08-06;1
14131041001;2021-08-07;7
14131041001;2021-08-08;14
14131041001;2021-08-09;17
14131041001;2021-08-10;17
14131041001;2021-08-11;18
14131041001;2021-08-12;19
14131041001;2021-08-13;12
14131041001;2021-08-14;8
14131041001;2021-08-15;51
14131041001;2021-08-16;8
14131041001;2021-08-17;28
14131043001;2021-08-01;1
14131043001;2021-08-03;1
14131043001;2021-08-04;2
14131043001;2021-08-05;4
14131043001;2021-08-06;3
14131043001;2021-08-08;5
14131043001;2021-08-09;6
14131043001;2021-08-10;3
14131043001;2021-08-11;2
14131043001;2021-08-12;7
14131043001;2021-08-13;4
14131043001;2021-08-14;1
14131043001;2021-08-15;9
14131043001;2021-08-16;1
14131043001;2021-08-17;4
14131044001;2021-08-01;2
14131044001;2021-08-04;2
14131044001;2021-08-05;1
14131044001;2021-08-06;3
14131044001;2021-08-07;1
14131044001;2021-08-09;2
14131044001;2021-08-10;1
14131044001;2021-08-11;1
14131044001;2021-08-13;2
14131044001;2021-08-15;1
14131044001;2021-08-17;1
14131047001;2021-08-01;23
14131047001;2021-08-02;13
14131047001;2021-08-03;25
14131047001;2021-08-04;9
14131047001;2021-08-05;14
14131047001;2021-08-06;10
14131047001;2021-08-07;8
14131047001;2021-08-08;20
14131047001;2021-08-09;25
14131047001;2021-08-10;9
14131047001;2021-08-11;19
14131047001;2021-08-12;37
14131047001;2021-08-13;28
14131047001;2021-08-14;10
14131047001;2021-08-15;37
14131047001;2021-08-16;15
14131047001;2021-08-17;29
14131056001;2021-08-01;4
14131056001;2021-08-02;1
14131056001;2021-08-04;1
14131056001;2021-08-05;6
14131056001;2021-08-06;2
14131056001;2021-08-08;1
14131056001;2021-08-09;4
14131056001;2021-08-10;3
14131056001;2021-08-11;5
14131056001;2021-08-12;10
14131056001;2021-08-13;2
14131056001;2021-08-14;5
14131056001;2021-08-15;6
14131056001;2021-08-16;3
14131056001;2021-08-17;8
14131074001;2021-08-01;2
14131074001;2021-08-03;1
14131074001;2021-08-04;1
14131074001;2021-08-11;1
14131074001;2021-08-12;1
14131074001;2021-08-13;2
14131074001;2021-08-14;1
14131074001;2021-08-15;3
14131074001;2021-08-16;2
14131074001;2021-08-17;2
14131075001;2021-08-01;9
14131075001;2021-08-02;10
14131075001;2021-08-03;19
14131075001;2021-08-04;15
14131075001;2021-08-05;20
14131075001;2021-08-06;4
14131075001;2021-08-07;7
14131075001;2021-08-08;7
14131075001;2021-08-09;6
14131075001;2021-08-10;8
14131075001;2021-08-11;3
14131075001;2021-08-12;13
14131075001;2021-08-13;10
14131075001;2021-08-14;4
14131075001;2021-08-15;24
14131075001;2021-08-16;8
14131075001;2021-08-17;20
14131092001;2021-08-01;9
14131092001;2021-08-02;8
14131092001;2021-08-03;15
14131092001;2021-08-04;5
14131092001;2021-08-05;6
14131092001;2021-08-06;2
14131092001;2021-08-07;6
14131092001;2021-08-08;4
14131092001;2021-08-09;1
14131092001;2021-08-11;3
14131092001;2021-08-12;5
14131092001;2021-08-13;4
14131092001;2021-08-14;5
14131092001;2021-08-15;17
14131092001;2021-08-16;3
14131092001;2021-08-17;16
14131105001;2021-08-01;6
14131105001;2021-08-02;6
14131105001;2021-08-03;10
14131105001;2021-08-04;5
14131105001;2021-08-05;6
14131105001;2021-08-06;3
14131105001;2021-08-07;1
14131105001;2021-08-08;5
14131105001;2021-08-09;9
14131105001;2021-08-10;10
14131105001;2021-08-11;8
14131105001;2021-08-12;14
14131105001;2021-08-13;8
14131105001;2021-08-14;1
14131105001;2021-08-15;14
14131105001;2021-08-16;8
14131105001;2021-08-17;7
14132003001;2021-08-02;5
14132003001;2021-08-03;4
14132003001;2021-08-04;4
14132003001;2021-08-05;2
14132003001;2021-08-07;2
14132003001;2021-08-08;3
14132003001;2021-08-09;6
14132003001;2021-08-10;6
14132003001;2021-08-11;3
14132003001;2021-08-12;1
14132003001;2021-08-13;2
14132003001;2021-08-14;2
14132003001;2021-08-15;11
14132003001;2021-08-16;5
14132003001;2021-08-17;6
14132015001;2021-08-01;11
14132015001;2021-08-02;10
14132015001;2021-08-03;16
14132015001;2021-08-04;18
14132015001;2021-08-05;19
14132015001;2021-08-06;5
14132015001;2021-08-07;9
14132015001;2021-08-08;7
14132015001;2021-08-09;8
14132015001;2021-08-10;13
14132015001;2021-08-11;9
14132015001;2021-08-12;27
14132015001;2021-08-13;15
14132015001;2021-08-14;9
14132015001;2021-08-15;25
14132015001;2021-08-16;13
14132015001;2021-08-17;14
14132031001;2021-08-01;10
14132031001;2021-08-02;14
14132031001;2021-08-03;11
14132031001;2021-08-04;17
14132031001;2021-08-05;9
14132031001;2021-08-06;4
14132031001;2021-08-07;7
14132031001;2021-08-08;4
14132031001;2021-08-09;5
14132031001;2021-08-10;3
14132031001;2021-08-11;8
14132031001;2021-08-12;10
14132031001;2021-08-13;13
14132031001;2021-08-14;11
14132031001;2021-08-15;14
14132031001;2021-08-16;10
14132031001;2021-08-17;18
14132038001;2021-08-01;1
14132038001;2021-08-02;2
14132038001;2021-08-03;3
14132038001;2021-08-04;2
14132038001;2021-08-05;2
14132038001;2021-08-07;2
14132038001;2021-08-08;1
14132038001;2021-08-09;2
14132038001;2021-08-10;5
14132038001;2021-08-11;3
14132038001;2021-08-12;6
14132038001;2021-08-13;2
14132038001;2021-08-14;3
14132038001;2021-08-15;9
14132038001;2021-08-16;4
14132038001;2021-08-17;11
14132071001;2021-08-02;4
14132071001;2021-08-03;1
14132071001;2021-08-04;2
14132071001;2021-08-05;2
14132071001;2021-08-06;1
14132071001;2021-08-07;2
14132071001;2021-08-08;2
14132071001;2021-08-09;3
14132071001;2021-08-10;2
14132071001;2021-08-11;1
14132071001;2021-08-12;3
14132071001;2021-08-15;4
14132071001;2021-08-16;2
14132071001;2021-08-17;1
14132074001;2021-08-01;1
14132074001;2021-08-02;3
14132074001;2021-08-03;2
14132074001;2021-08-04;1
14132074001;2021-08-05;4
14132074001;2021-08-07;1
14132074001;2021-08-08;2
14132074001;2021-08-10;3
14132074001;2021-08-11;5
14132074001;2021-08-12;3
14132074001;2021-08-13;1
14132074001;2021-08-14;1
14132074001;2021-08-15;2
14132074001;2021-08-16;6
14132074001;2021-08-17;3
14132075001;2021-08-01;2
14132075001;2021-08-02;3
14132075001;2021-08-03;2
14132075001;2021-08-04;1
14132075001;2021-08-05;1
14132075001;2021-08-08;2
14132075001;2021-08-11;2
14132075001;2021-08-12;2
14132075001;2021-08-14;1
14132075001;2021-08-15;2
14132075001;2021-08-16;1
14132075001;2021-08-17;1
14132116001;2021-08-01;2
14132116001;2021-08-02;3
14132116001;2021-08-03;1
14132116001;2021-08-04;4
14132116001;2021-08-05;4
14132116001;2021-08-06;2
14132116001;2021-08-07;1
14132116001;2021-08-08;2
14132116001;2021-08-09;1
14132116001;2021-08-13;1
14132116001;2021-08-14;1
14132116001;2021-08-15;2
14132116001;2021-08-16;3
14132116001;2021-08-17;2
14132130001;2021-08-01;3
14132130001;2021-08-02;4
14132130001;2021-08-03;5
14132130001;2021-08-05;1
14132131001;2021-08-01;1
14132131001;2021-08-02;1
14132131001;2021-08-03;1
14132149001;2021-08-01;2
14132149001;2021-08-02;1
14132149001;2021-08-03;1
14132149001;2021-08-04;2
14132149001;2021-08-05;1
14132149001;2021-08-08;2
14132149001;2021-08-10;2
14132149001;2021-08-11;3
14132149001;2021-08-12;1
14132149001;2021-08-13;1
14132153001;2021-08-01;1
14132153001;2021-08-03;2
14132153001;2021-08-04;2
14132153001;2021-08-05;1
14132153001;2021-08-07;1
14132153001;2021-08-11;2
14132153001;2021-08-13;1
14132153001;2021-08-15;2
14133003001;2021-08-01;25
14133003001;2021-08-02;18
14133003001;2021-08-03;30
14133003001;2021-08-04;24
14133003001;2021-08-05;21
14133003001;2021-08-06;9
14133003001;2021-08-07;17
14133003001;2021-08-08;3
14133003001;2021-08-09;3
14133003001;2021-08-10;2
14133003001;2021-08-11;16
14133003001;2021-08-12;18
14133003001;2021-08-13;12
14133003001;2021-08-14;18
14133003001;2021-08-15;31
14133003001;2021-08-16;18
14133003001;2021-08-17;30
14133007001;2021-08-04;1
14133007001;2021-08-05;1
14133007001;2021-08-06;1
14133007001;2021-08-07;2
14133007001;2021-08-08;1
14133007001;2021-08-09;1
14133007001;2021-08-11;2
14133007001;2021-08-12;1
14133007001;2021-08-14;1
14133007001;2021-08-15;4
14133007001;2021-08-17;3
14133027001;2021-08-01;1
14133027001;2021-08-02;1
14133027001;2021-08-04;3
14133027001;2021-08-05;2
14133027001;2021-08-07;1
14133027001;2021-08-08;1
14133027001;2021-08-11;1
14133027001;2021-08-12;1
14133027001;2021-08-14;1
14133027001;2021-08-15;1
14133027001;2021-08-17;2
14133028001;2021-08-01;1
14133028001;2021-08-02;1
14133028001;2021-08-04;3
14133028001;2021-08-05;2
14133028001;2021-08-07;1
14133028001;2021-08-09;3
14133028001;2021-08-10;1
14133028001;2021-08-11;1
14133028001;2021-08-12;2
14133028001;2021-08-13;1
14133028001;2021-08-14;3
14133028001;2021-08-15;3
14133028001;2021-08-17;1
14133029001;2021-08-01;2
14133029001;2021-08-02;3
14133029001;2021-08-03;3
14133029001;2021-08-04;8
14133029001;2021-08-05;7
14133029001;2021-08-06;6
14133029001;2021-08-07;2
14133029001;2021-08-08;2
14133029001;2021-08-09;3
14133029001;2021-08-10;7
14133029001;2021-08-11;5
14133029001;2021-08-12;8
14133029001;2021-08-13;6
14133029001;2021-08-14;3
14133029001;2021-08-15;6
14133029001;2021-08-16;4
14133029001;2021-08-17;8
14133030001;2021-08-02;3
14133030001;2021-08-03;2
14133030001;2021-08-04;3
14133030001;2021-08-05;8
14133030001;2021-08-06;3
14133030001;2021-08-07;3
14133030001;2021-08-08;2
14133030001;2021-08-09;4
14133030001;2021-08-10;3
14133030001;2021-08-11;3
14133030001;2021-08-12;5
14133030001;2021-08-13;4
14133030001;2021-08-14;3
14133030001;2021-08-15;8
14133030001;2021-08-16;3
14133030001;2021-08-17;2
14133914001;2021-08-01;1
14133914001;2021-08-02;1
14133914001;2021-08-04;1
14133914001;2021-08-06;1
14133914001;2021-08-07;1
14133914001;2021-08-08;1
14133914001;2021-08-10;1
14133914001;2021-08-14;1
14133914001;2021-08-16;1
14133914001;2021-08-17;2
14133918001;2021-08-01;1
14133918001;2021-08-15;2
14133918001;2021-08-17;1
14200006001;2021-08-01;3
14200006001;2021-08-02;2
14200006001;2021-08-03;6
14200006001;2021-08-04;1
14200006001;2021-08-05;3
14200006001;2021-08-06;4
14200006001;2021-08-07;1
14200006001;2021-08-08;3
14200006001;2021-08-09;8
14200006001;2021-08-10;4
14200006001;2021-08-11;3
14200006001;2021-08-12;2
14200006001;2021-08-13;2
14200006001;2021-08-14;2
14200006001;2021-08-15;3
14200006001;2021-08-16;2
14200006001;2021-08-17;4
14200011001;2021-08-08;1
14200011001;2021-08-09;2
14200011001;2021-08-10;1
14200011001;2021-08-11;3
14200011001;2021-08-12;3
14200011001;2021-08-14;2
14200011001;2021-08-15;1
14200011001;2021-08-16;1
14200011001;2021-08-17;3
14200012001;2021-08-01;2
14200012001;2021-08-02;1
14200012001;2021-08-03;1
14200012001;2021-08-05;1
14200012001;2021-08-07;2
14200012001;2021-08-08;1
14200012001;2021-08-12;1
14200012001;2021-08-13;1
14200012001;2021-08-14;1
14200012001;2021-08-15;1
14200012001;2021-08-16;2
14200015001;2021-08-01;1
14200015001;2021-08-04;1
14200015001;2021-08-05;2
14200015001;2021-08-06;3
14200015001;2021-08-08;3
14200015001;2021-08-09;4
14200015001;2021-08-10;2
14200015001;2021-08-11;2
14200015001;2021-08-12;1
14200015001;2021-08-13;2
14200015001;2021-08-14;7
14200015001;2021-08-15;2
14200015001;2021-08-16;1
14200015001;2021-08-17;4
14200018001;2021-08-01;2
14200018001;2021-08-02;1
14200018001;2021-08-05;2
14200018001;2021-08-07;1
14200018001;2021-08-10;2
14200018001;2021-08-12;4
14200018001;2021-08-14;4
14200018001;2021-08-15;1
14200018001;2021-08-16;1
14200018001;2021-08-17;2
14200019001;2021-08-06;1
14200019001;2021-08-07;1
14200019001;2021-08-09;2
14200019001;2021-08-10;2
14200019001;2021-08-12;1
14200019001;2021-08-14;2
14200019001;2021-08-17;1
14200033001;2021-08-10;1
14200033001;2021-08-11;3
14200033001;2021-08-12;2
14200033001;2021-08-13;1
14200033001;2021-08-14;1
14200033001;2021-08-15;1
14200033001;2021-08-16;3
14200033001;2021-08-17;1
14200046001;2021-08-01;1
14200046001;2021-08-03;1
14200046001;2021-08-04;3
14200046001;2021-08-05;3
14200046001;2021-08-07;1
14200046001;2021-08-08;2
14200046001;2021-08-09;1
14200046001;2021-08-12;2
14200046001;2021-08-13;2
14200046001;2021-08-14;3
14200046001;2021-08-15;1
14200046001;2021-08-17;1
14200047001;2021-08-04;4
14200047001;2021-08-05;2
14200047001;2021-08-06;1
14200047001;2021-08-09;2
14200047001;2021-08-10;1
14200047001;2021-08-11;2
14200047001;2021-08-12;1
14200047001;2021-08-13;2
14200047001;2021-08-16;1
14200047001;2021-08-17;3
14200049001;2021-08-01;3
14200049001;2021-08-03;3
14200049001;2021-08-04;2
14200049001;2021-08-05;1
14200049001;2021-08-07;1
14200049001;2021-08-08;1
14200049001;2021-08-10;1
14200049001;2021-08-12;1
14200049001;2021-08-14;1
14200059001;2021-08-01;1
14200059001;2021-08-03;1
14200059001;2021-08-04;1
14200059001;2021-08-09;1
14200060001;2021-08-11;2
14200060001;2021-08-13;1
14200060001;2021-08-14;1
14200060001;2021-08-17;2
14200061001;2021-08-01;1
14200061001;2021-08-14;1
14200061001;2021-08-15;1
14200069001;2021-08-01;8
14200069001;2021-08-02;11
14200069001;2021-08-03;20
14200069001;2021-08-04;10
14200069001;2021-08-05;15
14200069001;2021-08-06;4
14200069001;2021-08-07;2
14200069001;2021-08-08;3
14200069001;2021-08-09;13
14200069001;2021-08-10;8
14200069001;2021-08-11;7
14200069001;2021-08-12;18
14200069001;2021-08-13;6
14200069001;2021-08-14;3
14200069001;2021-08-15;19
14200069001;2021-08-16;14
14200069001;2021-08-17;10
14200070001;2021-08-04;1
14200070001;2021-08-09;1
14200070001;2021-08-10;1
14200070001;2021-08-13;1
14200070001;2021-08-14;2
14200070001;2021-08-15;1
14200070001;2021-08-17;1
14200086001;2021-08-03;3
14200086001;2021-08-04;1
14200086001;2021-08-07;1
14200086001;2021-08-08;2
14200086001;2021-08-10;1
14200086001;2021-08-11;2
14200086001;2021-08-12;1
14200086001;2021-08-13;3
14200086001;2021-08-14;2
14200086001;2021-08-15;1
14200087001;2021-08-01;3
14200087001;2021-08-03;1
14200087001;2021-08-04;4
14200087001;2021-08-05;2
14200087001;2021-08-06;2
14200087001;2021-08-07;2
14200087001;2021-08-09;3
14200087001;2021-08-10;3
14200087001;2021-08-12;1
14200087001;2021-08-13;3
14200087001;2021-08-14;3
14200087001;2021-08-15;1
14200087001;2021-08-16;1
14200088001;2021-08-04;1
14200088001;2021-08-05;2
14200088001;2021-08-06;3
14200088001;2021-08-08;1
14200088001;2021-08-09;1
14200088001;2021-08-13;2
14200088001;2021-08-14;1
14200088001;2021-08-15;1
14200089001;2021-08-07;1
14200089001;2021-08-09;1
14200089001;2021-08-12;1
14200089001;2021-08-15;1
14200089001;2021-08-17;1
14200090001;2021-08-02;1
14200090001;2021-08-03;1
14200090001;2021-08-05;1
14200090001;2021-08-06;1
14200090001;2021-08-09;1
14200090001;2021-08-12;1
14200091001;2021-08-01;1
14200091001;2021-08-02;1
14200091001;2021-08-04;1
14200091001;2021-08-06;1
14200091001;2021-08-08;3
14200091001;2021-08-09;1
14200091001;2021-08-10;1
14200091001;2021-08-11;1
14200091001;2021-08-12;1
14200091001;2021-08-13;1
14200091001;2021-08-15;4
14200091001;2021-08-16;2
14200092001;2021-08-01;1
14200092001;2021-08-02;3
14200092001;2021-08-03;1
14200092001;2021-08-05;1
14200092001;2021-08-13;2
14200092001;2021-08-14;1
14200092001;2021-08-15;1
14200093001;2021-08-02;1
14200093001;2021-08-03;1
14200093001;2021-08-05;1
14200093001;2021-08-06;1
14200093001;2021-08-07;1
14200093001;2021-08-08;2
14200093001;2021-08-09;1
14200093001;2021-08-11;2
14200093001;2021-08-12;1
14200093001;2021-08-13;1
14200093001;2021-08-14;1
14200093001;2021-08-15;1
14200096001;2021-08-02;1
14200096001;2021-08-06;1
14200096001;2021-08-07;1
14200096001;2021-08-10;1
14200096001;2021-08-12;2
14200096001;2021-08-13;2
14200096001;2021-08-14;1
14200119001;2021-08-01;3
14200119001;2021-08-02;5
14200119001;2021-08-03;9
14200119001;2021-08-04;8
14200119001;2021-08-05;5
14200119001;2021-08-06;2
14200119001;2021-08-07;7
14200119001;2021-08-09;4
14200119001;2021-08-10;4
14200119001;2021-08-11;2
14200119001;2021-08-12;5
14200119001;2021-08-13;1
14200119001;2021-08-14;2
14200119001;2021-08-15;6
14200119001;2021-08-16;4
14200119001;2021-08-17;5
14201002001;2021-08-13;1
14201003001;2021-08-02;3
14201003001;2021-08-06;1
14201003001;2021-08-07;2
14201013001;2021-08-02;1
14201013001;2021-08-03;1
14201013001;2021-08-06;2
14201013001;2021-08-08;1
14201013001;2021-08-09;2
14201013001;2021-08-10;1
14201013001;2021-08-11;1
14201013001;2021-08-12;3
14201013001;2021-08-13;1
14201013001;2021-08-15;1
14201013001;2021-08-17;1
14201019001;2021-08-01;1
14201019001;2021-08-07;1
14201020001;2021-08-01;2
14201020001;2021-08-02;1
14201020001;2021-08-03;1
14201020001;2021-08-04;1
14201020001;2021-08-05;1
14201020001;2021-08-15;2
14201021001;2021-08-03;1
14201021001;2021-08-05;2
14201021001;2021-08-06;2
14201021001;2021-08-08;1
14201021001;2021-08-09;1
14201021001;2021-08-10;2
14201021001;2021-08-11;3
14201021001;2021-08-12;3
14201021001;2021-08-13;1
14201021001;2021-08-14;1
14201021001;2021-08-15;5
14201021001;2021-08-16;2
14201021001;2021-08-17;1
14201022001;2021-08-02;1
14201022001;2021-08-03;1
14201022001;2021-08-04;2
14201022001;2021-08-06;1
14201022001;2021-08-11;2
14201022001;2021-08-12;1
14201022001;2021-08-13;2
14201049001;2021-08-13;1
14201049001;2021-08-17;1
14202001001;2021-08-09;1
14202001001;2021-08-11;5
14202001001;2021-08-12;6
14202001001;2021-08-13;3
14202001001;2021-08-14;3
14202001001;2021-08-15;7
14202001001;2021-08-16;1
14202001001;2021-08-17;4
14202009001;2021-08-03;1
14202009001;2021-08-04;1
14202009001;2021-08-05;1
14202009001;2021-08-07;1
14202009001;2021-08-08;1
14202009001;2021-08-09;1
14202009001;2021-08-10;1
14202009001;2021-08-11;2
14202009001;2021-08-12;3
14202009001;2021-08-14;1
14202009001;2021-08-15;3
14202009001;2021-08-17;1
14202011001;2021-08-05;1
14202011001;2021-08-12;1
14202011001;2021-08-13;1
14202011001;2021-08-14;1
14202011001;2021-08-15;3
14202013001;2021-08-01;1
14202013001;2021-08-02;1
14202013001;2021-08-03;3
14202013001;2021-08-05;1
14202013001;2021-08-07;1
14202013001;2021-08-09;3
14202013001;2021-08-12;1
14202013001;2021-08-13;1
14202013001;2021-08-14;1
14202013001;2021-08-17;4
14202017001;2021-08-02;1
14202017001;2021-08-03;1
14202017001;2021-08-04;1
14202017001;2021-08-06;3
14202017001;2021-08-07;3
14202017001;2021-08-09;2
14202017001;2021-08-10;1
14202017001;2021-08-11;1
14202017001;2021-08-12;1
14202017001;2021-08-13;2
